               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  56,            0.038506,             0.11381,           0.0032828,             0.45768,             0.36674,             0.34829,             0.16059,             0.05285,             0.21342,             0.01715,           0.0072775,           0.0072775,           0.0072775
                  57,            0.038448,             0.11432,           0.0032852,             0.46078,             0.36411,             0.34791,             0.16032,            0.052894,             0.21359,            0.017175,            0.007228,            0.007228,            0.007228
                  58,            0.038478,             0.11396,            0.003301,             0.46021,             0.36315,             0.34721,             0.16012,            0.052934,             0.21374,            0.017197,           0.0071785,           0.0071785,           0.0071785
                  59,            0.038354,             0.11418,           0.0032644,             0.45903,             0.36176,              0.3465,             0.15976,            0.052974,              0.2139,             0.01722,            0.007129,            0.007129,            0.007129
                  60,            0.038387,             0.11331,           0.0032799,             0.45657,             0.36336,              0.3462,             0.15963,            0.052981,               0.214,            0.017245,           0.0070795,           0.0070795,           0.0070795
                  61,            0.038229,             0.11337,           0.0032792,             0.46584,             0.35713,             0.34572,             0.15945,            0.052992,             0.21408,             0.01727,             0.00703,             0.00703,             0.00703
                  62,            0.038182,              0.1126,           0.0032719,             0.46987,             0.35399,             0.34512,             0.15919,            0.053005,             0.21427,             0.01727,           0.0069805,           0.0069805,           0.0069805
                  63,             0.03816,             0.11332,           0.0032406,             0.46826,             0.35396,             0.34478,             0.15909,            0.053008,              0.2143,            0.017279,            0.006931,            0.006931,            0.006931
                  64,            0.038222,             0.11319,           0.0032714,             0.46404,             0.35561,             0.34423,             0.15884,            0.053009,             0.21435,            0.017307,           0.0068815,           0.0068815,           0.0068815
                  65,            0.038161,             0.11296,           0.0032617,              0.4623,             0.35544,             0.34392,             0.15874,            0.053023,             0.21439,            0.017332,            0.006832,            0.006832,            0.006832
                  66,             0.03805,             0.11239,           0.0032301,             0.46372,             0.35431,             0.34416,             0.15867,            0.053022,             0.21436,             0.01734,           0.0067825,           0.0067825,           0.0067825
                  67,            0.037968,             0.11309,           0.0032386,             0.46471,             0.35422,             0.34411,             0.15867,            0.053026,             0.21452,            0.017349,            0.006733,            0.006733,            0.006733
                  68,             0.03789,             0.11302,           0.0032191,             0.46666,             0.35356,             0.34396,             0.15861,            0.053047,             0.21466,             0.01737,           0.0066835,           0.0066835,           0.0066835
                  69,             0.03788,             0.11213,           0.0032053,             0.46784,             0.35258,             0.34398,             0.15865,            0.053052,             0.21473,            0.017392,            0.006634,            0.006634,            0.006634
                  70,            0.037833,             0.11227,            0.003211,             0.47483,             0.34892,             0.34375,             0.15859,             0.05305,             0.21485,            0.017413,           0.0065845,           0.0065845,           0.0065845
                  71,            0.037878,             0.11271,           0.0031944,             0.47382,             0.34894,             0.34337,             0.15845,            0.053051,               0.215,            0.017454,            0.006535,            0.006535,            0.006535
                  72,            0.037876,             0.11248,           0.0032239,              0.4754,             0.34817,              0.3432,             0.15835,            0.053055,             0.21512,            0.017474,           0.0064855,           0.0064855,           0.0064855
                  73,            0.037847,             0.11235,           0.0031978,             0.47665,             0.34743,             0.34269,              0.1581,            0.053085,             0.21524,            0.017502,            0.006436,            0.006436,            0.006436
                  74,            0.037742,             0.11144,            0.003189,             0.47352,             0.34854,              0.3423,             0.15796,            0.053103,             0.21546,            0.017525,           0.0063865,           0.0063865,           0.0063865
                  75,             0.03772,             0.11187,           0.0031971,             0.46818,             0.34994,             0.34199,             0.15793,            0.053124,             0.21579,            0.017545,            0.006337,            0.006337,            0.006337
                  76,            0.037689,             0.11196,           0.0031782,             0.46701,             0.35095,             0.34168,             0.15784,            0.053138,             0.21593,            0.017558,           0.0062875,           0.0062875,           0.0062875
                  77,            0.037609,             0.11162,           0.0031945,              0.4651,             0.35059,             0.34149,             0.15779,            0.053149,             0.21606,            0.017583,            0.006238,            0.006238,            0.006238
                  78,            0.037637,             0.11151,           0.0031713,             0.46289,             0.35133,             0.34087,             0.15768,             0.05317,             0.21614,            0.017601,           0.0061885,           0.0061885,           0.0061885
                  79,            0.037483,             0.11108,           0.0031475,             0.46237,             0.35105,             0.34041,             0.15752,            0.053187,             0.21629,            0.017613,            0.006139,            0.006139,            0.006139
                  80,            0.037588,              0.1117,            0.003178,             0.46033,             0.35255,             0.33994,             0.15734,            0.053205,             0.21645,            0.017636,           0.0060895,           0.0060895,           0.0060895
                  81,            0.037512,             0.11159,           0.0031582,             0.45855,             0.35319,             0.33935,             0.15713,            0.053212,             0.21658,            0.017672,             0.00604,             0.00604,             0.00604
                  82,            0.037433,             0.11121,            0.003139,             0.45995,             0.35207,             0.33903,              0.1571,            0.053234,             0.21691,            0.017701,           0.0059905,           0.0059905,           0.0059905
                  83,            0.037356,             0.11064,           0.0031553,             0.45031,             0.35717,             0.33887,             0.15698,            0.053249,             0.21714,            0.017696,            0.005941,            0.005941,            0.005941
                  84,            0.037342,             0.11128,           0.0031805,             0.45796,             0.35214,             0.33872,             0.15694,            0.053276,             0.21724,             0.01771,           0.0058915,           0.0058915,           0.0058915
                  85,            0.037294,             0.11089,           0.0031394,             0.45717,             0.35229,             0.33863,             0.15694,            0.053302,             0.21753,            0.017711,            0.005842,            0.005842,            0.005842
                  86,            0.037302,             0.11108,           0.0031397,             0.46129,             0.34905,             0.33898,             0.15705,            0.053332,             0.21769,            0.017719,           0.0057925,           0.0057925,           0.0057925
                  87,             0.03714,             0.11061,           0.0031327,             0.45935,             0.34955,             0.33891,             0.15706,            0.053352,             0.21794,             0.01774,            0.005743,            0.005743,            0.005743
                  88,            0.037206,             0.10994,            0.003099,             0.45344,             0.35207,             0.33828,             0.15692,            0.053376,             0.21833,            0.017758,           0.0056935,           0.0056935,           0.0056935
                  89,            0.037218,             0.11062,           0.0031103,             0.45009,             0.35334,             0.33768,             0.15676,            0.053401,             0.21863,            0.017786,            0.005644,            0.005644,            0.005644
                  90,            0.037198,             0.11074,           0.0031194,             0.45118,             0.35266,             0.33748,             0.15666,            0.053423,             0.21883,            0.017802,           0.0055945,           0.0055945,           0.0055945
                  91,            0.037163,             0.10986,           0.0031349,             0.45704,             0.34848,             0.33697,             0.15649,            0.053449,              0.2191,            0.017828,            0.005545,            0.005545,            0.005545
                  92,            0.036993,             0.10997,           0.0031077,             0.46019,             0.34812,             0.33709,             0.15644,            0.053457,              0.2193,            0.017833,           0.0054955,           0.0054955,           0.0054955
                  93,            0.037089,              0.1103,           0.0030978,             0.46303,             0.34632,             0.33667,             0.15638,            0.053459,             0.21946,            0.017838,            0.005446,            0.005446,            0.005446
                  94,            0.037049,             0.10989,           0.0031104,             0.46219,             0.34626,             0.33647,             0.15617,            0.053467,             0.21979,            0.017851,           0.0053965,           0.0053965,           0.0053965
